"id";"customer_id";"shop_id";"product_id";"sales_date";"product_number";"net_price";"gross_price"
"3876";"2015";"3";"37";"2019-05-03 00:00:00";"1";"500,00";"595,00"
"3877";"2015";"3";"202";"2019-05-03 00:00:00";"1";"38,00";"45,22"
"3878";"2015";"3";"208";"2019-05-03 00:00:00";"1";"44,00";"52,36"
"3879";"2601";"1";"5";"2019-05-04 00:00:00";"1";"400,00";"476,00"
"3880";"2601";"1";"193";"2019-05-04 00:00:00";"3";"204,00";"242,76"
"3881";"2601";"1";"189";"2019-05-04 00:00:00";"5";"60,00";"71,40"
"3882";"2601";"1";"202";"2019-05-04 00:00:00";"1";"38,00";"45,22"
"3883";"2601";"1";"202";"2019-05-04 00:00:00";"2";"76,00";"90,44"
"3884";"4059";"3";"45";"2019-05-04 00:00:00";"1";"1200,00";"1428,00"
"3885";"4059";"3";"194";"2019-05-04 00:00:00";"5";"330,00";"392,70"
"3886";"4059";"3";"195";"2019-05-04 00:00:00";"2";"64,00";"76,16"
"3887";"4059";"3";"206";"2019-05-04 00:00:00";"5";"295,00";"351,05"
"3888";"4024";"3";"10";"2019-05-04 00:00:00";"1";"500,00";"595,00"
"3889";"4024";"3";"193";"2019-05-04 00:00:00";"1";"68,00";"80,92"
"3890";"4024";"3";"182";"2019-05-04 00:00:00";"4";"64,00";"76,16"
"3891";"4024";"3";"198";"2019-05-04 00:00:00";"2";"152,00";"180,88"
"3892";"4024";"3";"186";"2019-05-04 00:00:00";"4";"108,00";"128,52"
"3893";"1773";"3";"22";"2019-05-08 00:00:00";"1";"500,00";"595,00"
"3894";"1773";"3";"183";"2019-05-08 00:00:00";"5";"350,00";"416,50"
"3895";"2551";"3";"128";"2019-05-09 00:00:00";"1";"900,00";"1071,00"
"3896";"2551";"3";"185";"2019-05-09 00:00:00";"1";"66,00";"78,54"
"3897";"2551";"3";"200";"2019-05-09 00:00:00";"3";"33,00";"39,27"
"3898";"294";"2";"121";"2019-05-09 00:00:00";"1";"800,00";"952,00"
"3899";"294";"2";"209";"2019-05-09 00:00:00";"2";"72,00";"85,68"
"3900";"2955";"3";"41";"2019-05-09 00:00:00";"1";"400,00";"476,00"
"3901";"2955";"3";"208";"2019-05-09 00:00:00";"3";"132,00";"157,08"
"3902";"1132";"2";"46";"2019-05-09 00:00:00";"1";"500,00";"595,00"
"3903";"1132";"2";"203";"2019-05-09 00:00:00";"3";"15,00";"17,85"
"3904";"1935";"3";"40";"2019-05-09 00:00:00";"1";"500,00";"595,00"
"3905";"1935";"3";"198";"2019-05-09 00:00:00";"5";"380,00";"452,20"
"3906";"1935";"3";"196";"2019-05-09 00:00:00";"4";"144,00";"171,36"
"3907";"1935";"3";"200";"2019-05-09 00:00:00";"4";"44,00";"52,36"
"3908";"1935";"3";"197";"2019-05-09 00:00:00";"1";"80,00";"95,20"
"3909";"3334";"2";"86";"2019-05-10 00:00:00";"1";"1800,00";"2142,00"
"3910";"3539";"3";"5";"2019-05-10 00:00:00";"1";"400,00";"476,00"
"3911";"1037";"3";"44";"2019-05-10 00:00:00";"1";"400,00";"476,00"
"3912";"1037";"3";"204";"2019-05-10 00:00:00";"4";"80,00";"95,20"
"3913";"1037";"3";"198";"2019-05-10 00:00:00";"4";"304,00";"361,76"
"3914";"1037";"3";"197";"2019-05-10 00:00:00";"3";"240,00";"285,60"
"3915";"2401";"3";"42";"2019-05-10 00:00:00";"1";"1200,00";"1428,00"
"3916";"2401";"3";"186";"2019-05-10 00:00:00";"5";"135,00";"160,65"
"3917";"2401";"3";"181";"2019-05-10 00:00:00";"4";"304,00";"361,76"
"3918";"2401";"3";"209";"2019-05-10 00:00:00";"2";"72,00";"85,68"
"3919";"2401";"3";"204";"2019-05-10 00:00:00";"5";"100,00";"119,00"
"3920";"268";"2";"112";"2019-05-10 00:00:00";"1";"1400,00";"1666,00"
"3921";"268";"2";"198";"2019-05-10 00:00:00";"1";"76,00";"90,44"
"3922";"268";"2";"182";"2019-05-10 00:00:00";"3";"48,00";"57,12"
"3923";"268";"2";"184";"2019-05-10 00:00:00";"1";"4,00";"4,76"
"3924";"3816";"2";"134";"2019-05-11 00:00:00";"1";"900,00";"1071,00"
"3925";"1295";"3";"144";"2019-05-11 00:00:00";"1";"1200,00";"1428,00"
"3926";"1295";"3";"201";"2019-05-11 00:00:00";"4";"304,00";"361,76"
"3927";"1295";"3";"194";"2019-05-11 00:00:00";"5";"330,00";"392,70"
"3928";"2195";"3";"168";"2019-05-11 00:00:00";"1";"1200,00";"1428,00"
"3929";"2747";"3";"102";"2019-05-13 00:00:00";"1";"2200,00";"2618,00"
"3930";"2747";"3";"207";"2019-05-13 00:00:00";"4";"76,00";"90,44"
"3931";"2747";"3";"193";"2019-05-13 00:00:00";"2";"136,00";"161,84"
"3932";"2747";"3";"187";"2019-05-13 00:00:00";"2";"42,00";"49,98"
"3933";"2747";"3";"195";"2019-05-13 00:00:00";"4";"128,00";"152,32"
"3934";"1856";"2";"61";"2019-05-13 00:00:00";"1";"1400,00";"1666,00"
"3935";"3875";"1";"65";"2019-05-13 00:00:00";"1";"1800,00";"2142,00"
"3936";"3875";"1";"198";"2019-05-13 00:00:00";"4";"304,00";"361,76"
"3937";"3875";"1";"183";"2019-05-13 00:00:00";"5";"350,00";"416,50"
"3938";"3875";"1";"209";"2019-05-13 00:00:00";"2";"72,00";"85,68"
"3939";"3875";"1";"201";"2019-05-13 00:00:00";"2";"152,00";"180,88"
"3940";"3875";"1";"187";"2019-05-13 00:00:00";"2";"42,00";"49,98"
"3941";"3000";"2";"32";"2019-05-13 00:00:00";"1";"400,00";"476,00"
"3942";"2585";"1";"25";"2019-05-14 00:00:00";"1";"500,00";"595,00"
"3943";"2585";"1";"203";"2019-05-14 00:00:00";"4";"20,00";"23,80"
"3944";"2585";"1";"185";"2019-05-14 00:00:00";"5";"330,00";"392,70"
"3945";"2585";"1";"208";"2019-05-14 00:00:00";"2";"88,00";"104,72"
"3946";"2585";"1";"189";"2019-05-14 00:00:00";"2";"24,00";"28,56"
"3947";"2585";"1";"182";"2019-05-14 00:00:00";"4";"64,00";"76,16"
"3948";"742";"2";"90";"2019-05-14 00:00:00";"1";"2200,00";"2618,00"
"3949";"742";"2";"206";"2019-05-14 00:00:00";"4";"236,00";"280,84"
"3950";"742";"2";"192";"2019-05-14 00:00:00";"1";"57,00";"67,83"
"3951";"742";"2";"188";"2019-05-14 00:00:00";"2";"88,00";"104,72"
"3952";"742";"2";"187";"2019-05-14 00:00:00";"5";"105,00";"124,95"
"3953";"742";"2";"182";"2019-05-14 00:00:00";"1";"16,00";"19,04"
"3954";"1517";"3";"2";"2019-05-14 00:00:00";"1";"400,00";"476,00"
"3955";"1517";"3";"188";"2019-05-14 00:00:00";"3";"132,00";"157,08"
"3956";"1517";"3";"209";"2019-05-14 00:00:00";"5";"180,00";"214,20"
"3957";"1517";"3";"196";"2019-05-14 00:00:00";"2";"72,00";"85,68"
"3958";"1517";"3";"200";"2019-05-14 00:00:00";"1";"11,00";"13,09"
"3959";"1517";"3";"196";"2019-05-14 00:00:00";"1";"36,00";"42,84"
"3960";"555";"1";"39";"2019-05-14 00:00:00";"1";"1200,00";"1428,00"
"3961";"1868";"1";"175";"2019-05-14 00:00:00";"1";"800,00";"952,00"
"3962";"1868";"1";"186";"2019-05-14 00:00:00";"2";"54,00";"64,26"
"3963";"1868";"1";"191";"2019-05-14 00:00:00";"3";"42,00";"49,98"
"3964";"710";"2";"97";"2019-05-15 00:00:00";"1";"1400,00";"1666,00"
"3965";"710";"2";"201";"2019-05-15 00:00:00";"5";"380,00";"452,20"
"3966";"710";"2";"208";"2019-05-15 00:00:00";"2";"88,00";"104,72"
"3967";"710";"2";"191";"2019-05-15 00:00:00";"2";"28,00";"33,32"
"3968";"710";"2";"183";"2019-05-15 00:00:00";"5";"350,00";"416,50"
"3969";"710";"2";"202";"2019-05-15 00:00:00";"4";"152,00";"180,88"
"3970";"4065";"2";"125";"2019-05-15 00:00:00";"1";"900,00";"1071,00"
"3971";"4065";"2";"196";"2019-05-15 00:00:00";"3";"108,00";"128,52"
"3972";"4065";"2";"199";"2019-05-15 00:00:00";"4";"120,00";"142,80"
"3973";"4065";"2";"193";"2019-05-15 00:00:00";"2";"136,00";"161,84"
"3974";"375";"2";"134";"2019-05-16 00:00:00";"1";"900,00";"1071,00"
"3975";"375";"2";"186";"2019-05-16 00:00:00";"4";"108,00";"128,52"
"3976";"375";"2";"194";"2019-05-16 00:00:00";"2";"132,00";"157,08"
"3977";"375";"2";"202";"2019-05-16 00:00:00";"1";"38,00";"45,22"
"3978";"1053";"2";"166";"2019-05-16 00:00:00";"1";"800,00";"952,00"
"3979";"1053";"2";"196";"2019-05-16 00:00:00";"1";"36,00";"42,84"
"3980";"1053";"2";"192";"2019-05-16 00:00:00";"1";"57,00";"67,83"
"3981";"1531";"3";"61";"2019-05-17 00:00:00";"1";"1400,00";"1666,00"
"3982";"1531";"3";"189";"2019-05-17 00:00:00";"1";"12,00";"14,28"
"3983";"1531";"3";"210";"2019-05-17 00:00:00";"3";"51,00";"60,69"
"3984";"1531";"3";"193";"2019-05-17 00:00:00";"5";"340,00";"404,60"
"3985";"1531";"3";"181";"2019-05-17 00:00:00";"4";"304,00";"361,76"
"3986";"1531";"3";"191";"2019-05-17 00:00:00";"1";"14,00";"16,66"
"3987";"800";"2";"88";"2019-05-17 00:00:00";"1";"1400,00";"1666,00"
"3988";"800";"2";"191";"2019-05-17 00:00:00";"5";"70,00";"83,30"
"3989";"800";"2";"182";"2019-05-17 00:00:00";"4";"64,00";"76,16"
"3990";"800";"2";"207";"2019-05-17 00:00:00";"4";"76,00";"90,44"
"3991";"800";"2";"199";"2019-05-17 00:00:00";"3";"90,00";"107,10"
"3992";"1934";"3";"3";"2019-05-18 00:00:00";"1";"1200,00";"1428,00"
"3993";"1934";"3";"191";"2019-05-18 00:00:00";"3";"42,00";"49,98"
"3994";"1934";"3";"182";"2019-05-18 00:00:00";"3";"48,00";"57,12"
"3995";"1934";"3";"206";"2019-05-18 00:00:00";"1";"59,00";"70,21"
"3996";"1934";"3";"185";"2019-05-18 00:00:00";"2";"132,00";"157,08"
"3997";"1867";"1";"45";"2019-05-18 00:00:00";"1";"1200,00";"1428,00"
"3998";"1867";"1";"192";"2019-05-18 00:00:00";"5";"285,00";"339,15"
"3999";"1867";"1";"204";"2019-05-18 00:00:00";"3";"60,00";"71,40"
"4000";"1867";"1";"207";"2019-05-18 00:00:00";"4";"76,00";"90,44"
"4001";"3696";"2";"122";"2019-05-18 00:00:00";"1";"900,00";"1071,00"
"4002";"3696";"2";"198";"2019-05-18 00:00:00";"3";"228,00";"271,32"
"4003";"721";"2";"66";"2019-05-18 00:00:00";"1";"2200,00";"2618,00"
"4004";"995";"1";"154";"2019-05-18 00:00:00";"1";"800,00";"952,00"
"4005";"995";"1";"208";"2019-05-18 00:00:00";"3";"132,00";"157,08"
"4006";"2827";"3";"5";"2019-05-20 00:00:00";"1";"400,00";"476,00"
"4007";"2827";"3";"209";"2019-05-20 00:00:00";"5";"180,00";"214,20"
"4008";"210";"1";"34";"2019-05-20 00:00:00";"1";"500,00";"595,00"
"4009";"210";"1";"207";"2019-05-20 00:00:00";"1";"19,00";"22,61"
"4010";"4473";"2";"8";"2019-05-20 00:00:00";"1";"400,00";"476,00"
"4011";"1615";"1";"130";"2019-05-22 00:00:00";"1";"800,00";"952,00"
"4012";"1615";"1";"201";"2019-05-22 00:00:00";"4";"304,00";"361,76"
"4013";"1615";"1";"203";"2019-05-22 00:00:00";"2";"10,00";"11,90"
"4014";"1615";"1";"204";"2019-05-22 00:00:00";"3";"60,00";"71,40"
"4015";"32";"1";"31";"2019-05-22 00:00:00";"1";"500,00";"595,00"
"4016";"2080";"2";"69";"2019-05-22 00:00:00";"1";"2200,00";"2618,00"
"4017";"2080";"2";"195";"2019-05-22 00:00:00";"4";"128,00";"152,32"
"4018";"2080";"2";"181";"2019-05-22 00:00:00";"3";"228,00";"271,32"
"4019";"2080";"2";"182";"2019-05-22 00:00:00";"5";"80,00";"95,20"
"4020";"2688";"3";"66";"2019-05-22 00:00:00";"1";"2200,00";"2618,00"
"4021";"30";"1";"171";"2019-05-22 00:00:00";"1";"1200,00";"1428,00"
"4022";"30";"1";"194";"2019-05-22 00:00:00";"5";"330,00";"392,70"
"4023";"30";"1";"192";"2019-05-22 00:00:00";"1";"57,00";"67,83"
"4024";"30";"1";"198";"2019-05-22 00:00:00";"4";"304,00";"361,76"
"4025";"3341";"2";"108";"2019-05-23 00:00:00";"1";"2200,00";"2618,00"
"4026";"3341";"2";"197";"2019-05-23 00:00:00";"4";"320,00";"380,80"
"4027";"3341";"2";"207";"2019-05-23 00:00:00";"2";"38,00";"45,22"
"4028";"3806";"2";"125";"2019-05-23 00:00:00";"1";"900,00";"1071,00"
"4029";"3806";"2";"182";"2019-05-23 00:00:00";"1";"16,00";"19,04"
"4030";"3806";"2";"189";"2019-05-23 00:00:00";"2";"24,00";"28,56"
"4031";"3806";"2";"187";"2019-05-23 00:00:00";"2";"42,00";"49,98"
"4032";"3806";"2";"191";"2019-05-23 00:00:00";"2";"28,00";"33,32"
"4033";"3806";"2";"205";"2019-05-23 00:00:00";"2";"70,00";"83,30"
"4034";"2260";"2";"125";"2019-05-23 00:00:00";"1";"900,00";"1071,00"
"4035";"3400";"2";"51";"2019-05-24 00:00:00";"1";"1200,00";"1428,00"
"4036";"3400";"2";"188";"2019-05-24 00:00:00";"2";"88,00";"104,72"
"4037";"3400";"2";"206";"2019-05-24 00:00:00";"4";"236,00";"280,84"
"4038";"3400";"2";"189";"2019-05-24 00:00:00";"3";"36,00";"42,84"
"4039";"1589";"1";"11";"2019-05-25 00:00:00";"1";"400,00";"476,00"
"4040";"1589";"1";"196";"2019-05-25 00:00:00";"1";"36,00";"42,84"
"4041";"1589";"1";"189";"2019-05-25 00:00:00";"2";"24,00";"28,56"
"4042";"1589";"1";"194";"2019-05-25 00:00:00";"5";"330,00";"392,70"
"4043";"3294";"3";"125";"2019-05-25 00:00:00";"1";"900,00";"1071,00"
"4044";"3294";"3";"196";"2019-05-25 00:00:00";"3";"108,00";"128,52"
"4045";"3294";"3";"192";"2019-05-25 00:00:00";"3";"171,00";"203,49"
"4046";"1266";"3";"61";"2019-05-25 00:00:00";"1";"1400,00";"1666,00"
"4047";"1266";"3";"195";"2019-05-25 00:00:00";"1";"32,00";"38,08"
"4048";"1266";"3";"209";"2019-05-25 00:00:00";"5";"180,00";"214,20"
"4049";"1266";"3";"200";"2019-05-25 00:00:00";"3";"33,00";"39,27"
"4050";"1266";"3";"193";"2019-05-25 00:00:00";"4";"272,00";"323,68"
"4051";"1853";"1";"15";"2019-05-25 00:00:00";"1";"1200,00";"1428,00"
"4052";"1853";"1";"202";"2019-05-25 00:00:00";"3";"114,00";"135,66"
"4053";"1853";"1";"191";"2019-05-25 00:00:00";"1";"14,00";"16,66"
"4054";"1853";"1";"198";"2019-05-25 00:00:00";"3";"228,00";"271,32"
"4055";"1853";"1";"206";"2019-05-25 00:00:00";"3";"177,00";"210,63"
"4056";"1853";"1";"200";"2019-05-25 00:00:00";"2";"22,00";"26,18"
"4057";"913";"2";"65";"2019-05-27 00:00:00";"1";"1800,00";"2142,00"
"4058";"913";"2";"197";"2019-05-27 00:00:00";"2";"160,00";"190,40"
"4059";"913";"2";"209";"2019-05-27 00:00:00";"2";"72,00";"85,68"
"4060";"913";"2";"187";"2019-05-27 00:00:00";"1";"21,00";"24,99"
"4061";"2490";"1";"79";"2019-05-28 00:00:00";"1";"1400,00";"1666,00"
"4062";"2490";"1";"208";"2019-05-28 00:00:00";"5";"220,00";"261,80"
"4063";"364";"1";"132";"2019-05-28 00:00:00";"1";"1200,00";"1428,00"
"4064";"364";"1";"206";"2019-05-28 00:00:00";"4";"236,00";"280,84"
"4065";"364";"1";"193";"2019-05-28 00:00:00";"2";"136,00";"161,84"
"4066";"364";"1";"192";"2019-05-28 00:00:00";"1";"57,00";"67,83"
"4067";"364";"1";"185";"2019-05-28 00:00:00";"4";"264,00";"314,16"
"4068";"364";"1";"194";"2019-05-28 00:00:00";"4";"264,00";"314,16"
"4069";"2812";"2";"46";"2019-05-29 00:00:00";"1";"500,00";"595,00"
"4070";"2812";"2";"188";"2019-05-29 00:00:00";"5";"220,00";"261,80"
"4071";"1378";"3";"32";"2019-05-30 00:00:00";"1";"400,00";"476,00"
"4072";"1378";"3";"196";"2019-05-30 00:00:00";"3";"108,00";"128,52"
"4073";"1378";"3";"203";"2019-05-30 00:00:00";"3";"15,00";"17,85"
"4074";"1378";"3";"205";"2019-05-30 00:00:00";"1";"35,00";"41,65"
"4075";"3663";"3";"126";"2019-05-30 00:00:00";"1";"1200,00";"1428,00"
"4076";"2279";"1";"5";"2019-05-31 00:00:00";"1";"400,00";"476,00"
"4077";"2279";"1";"202";"2019-05-31 00:00:00";"5";"190,00";"226,10"
"4078";"2279";"1";"207";"2019-05-31 00:00:00";"2";"38,00";"45,22"
"4079";"2279";"1";"188";"2019-05-31 00:00:00";"3";"132,00";"157,08"
"4080";"2279";"1";"189";"2019-05-31 00:00:00";"4";"48,00";"57,12"
"4081";"2279";"1";"200";"2019-05-31 00:00:00";"1";"11,00";"13,09"
"4082";"2660";"1";"142";"2019-06-03 00:00:00";"1";"800,00";"952,00"
"4083";"2660";"1";"183";"2019-06-03 00:00:00";"4";"280,00";"333,20"
"4084";"2660";"1";"193";"2019-06-03 00:00:00";"4";"272,00";"323,68"
"4085";"2615";"3";"175";"2019-06-03 00:00:00";"1";"800,00";"952,00"
"4086";"2615";"3";"206";"2019-06-03 00:00:00";"2";"118,00";"140,42"
"4087";"2615";"3";"209";"2019-06-03 00:00:00";"2";"72,00";"85,68"
"4088";"2615";"3";"193";"2019-06-03 00:00:00";"2";"136,00";"161,84"
"4089";"2615";"3";"206";"2019-06-03 00:00:00";"2";"118,00";"140,42"
"4090";"2615";"3";"186";"2019-06-03 00:00:00";"5";"135,00";"160,65"
"4091";"1854";"1";"152";"2019-06-05 00:00:00";"1";"900,00";"1071,00"
"4092";"2144";"3";"70";"2019-06-06 00:00:00";"1";"1400,00";"1666,00"
"4093";"237";"2";"179";"2019-06-07 00:00:00";"1";"900,00";"1071,00"
"4094";"237";"2";"183";"2019-06-07 00:00:00";"2";"140,00";"166,60"
"4095";"237";"2";"195";"2019-06-07 00:00:00";"2";"64,00";"76,16"
"4096";"237";"2";"210";"2019-06-07 00:00:00";"1";"17,00";"20,23"
"4097";"237";"2";"201";"2019-06-07 00:00:00";"3";"228,00";"271,32"
"4098";"237";"2";"187";"2019-06-07 00:00:00";"1";"21,00";"24,99"
"4099";"283";"3";"109";"2019-06-08 00:00:00";"1";"1400,00";"1666,00"
"4100";"283";"3";"202";"2019-06-08 00:00:00";"1";"38,00";"45,22"
"4101";"283";"3";"198";"2019-06-08 00:00:00";"5";"380,00";"452,20"
"4102";"359";"2";"2";"2019-06-08 00:00:00";"1";"400,00";"476,00"
"4103";"359";"2";"190";"2019-06-08 00:00:00";"2";"24,00";"28,56"
"4104";"359";"2";"205";"2019-06-08 00:00:00";"4";"140,00";"166,60"
"4105";"359";"2";"184";"2019-06-08 00:00:00";"2";"8,00";"9,52"
"4106";"359";"2";"203";"2019-06-08 00:00:00";"3";"15,00";"17,85"
"4107";"359";"2";"181";"2019-06-08 00:00:00";"5";"380,00";"452,20"
"4108";"3026";"3";"10";"2019-06-08 00:00:00";"1";"500,00";"595,00"
"4109";"3026";"3";"190";"2019-06-08 00:00:00";"5";"60,00";"71,40"
"4110";"3026";"3";"209";"2019-06-08 00:00:00";"3";"108,00";"128,52"
"4111";"3026";"3";"205";"2019-06-08 00:00:00";"3";"105,00";"124,95"
"4112";"3026";"3";"189";"2019-06-08 00:00:00";"3";"36,00";"42,84"
"4113";"322";"1";"52";"2019-06-10 00:00:00";"1";"500,00";"595,00"
"4114";"322";"1";"203";"2019-06-10 00:00:00";"1";"5,00";"5,95"
"4115";"322";"1";"203";"2019-06-10 00:00:00";"4";"20,00";"23,80"
"4116";"322";"1";"191";"2019-06-10 00:00:00";"1";"14,00";"16,66"
"4117";"322";"1";"194";"2019-06-10 00:00:00";"4";"264,00";"314,16"
"4118";"322";"1";"205";"2019-06-10 00:00:00";"1";"35,00";"41,65"
"4119";"3527";"1";"69";"2019-06-10 00:00:00";"1";"2200,00";"2618,00"
"4120";"3527";"1";"185";"2019-06-10 00:00:00";"5";"330,00";"392,70"
"4121";"3527";"1";"195";"2019-06-10 00:00:00";"4";"128,00";"152,32"
"4122";"4336";"2";"64";"2019-06-11 00:00:00";"1";"1400,00";"1666,00"
"4123";"280";"3";"169";"2019-06-12 00:00:00";"1";"800,00";"952,00"
"4124";"280";"3";"195";"2019-06-12 00:00:00";"3";"96,00";"114,24"
"4125";"280";"3";"205";"2019-06-12 00:00:00";"3";"105,00";"124,95"
"4126";"280";"3";"184";"2019-06-12 00:00:00";"2";"8,00";"9,52"
"4127";"280";"3";"206";"2019-06-12 00:00:00";"3";"177,00";"210,63"
"4128";"280";"3";"182";"2019-06-12 00:00:00";"1";"16,00";"19,04"
"4129";"1706";"2";"175";"2019-06-12 00:00:00";"1";"800,00";"952,00"
"4130";"1404";"3";"1";"2019-06-13 00:00:00";"1";"500,00";"595,00"
"4131";"1404";"3";"198";"2019-06-13 00:00:00";"3";"228,00";"271,32"
"4132";"1404";"3";"195";"2019-06-13 00:00:00";"2";"64,00";"76,16"
"4133";"399";"2";"103";"2019-06-13 00:00:00";"1";"1400,00";"1666,00"
"4134";"399";"2";"202";"2019-06-13 00:00:00";"2";"76,00";"90,44"
"4135";"399";"2";"187";"2019-06-13 00:00:00";"2";"42,00";"49,98"
"4136";"1231";"3";"93";"2019-06-13 00:00:00";"1";"2200,00";"2618,00"
"4137";"1231";"3";"187";"2019-06-13 00:00:00";"5";"105,00";"124,95"
"4138";"1231";"3";"181";"2019-06-13 00:00:00";"2";"152,00";"180,88"
"4139";"1231";"3";"195";"2019-06-13 00:00:00";"5";"160,00";"190,40"
"4140";"1231";"3";"196";"2019-06-13 00:00:00";"1";"36,00";"42,84"
"4141";"2883";"1";"130";"2019-06-13 00:00:00";"1";"800,00";"952,00"
"4142";"2883";"1";"194";"2019-06-13 00:00:00";"3";"198,00";"235,62"
"4143";"2883";"1";"199";"2019-06-13 00:00:00";"2";"60,00";"71,40"
"4144";"2883";"1";"188";"2019-06-13 00:00:00";"3";"132,00";"157,08"
"4145";"3280";"1";"58";"2019-06-15 00:00:00";"1";"500,00";"595,00"
"4146";"1975";"3";"132";"2019-06-15 00:00:00";"1";"1200,00";"1428,00"
"4147";"3380";"2";"104";"2019-06-15 00:00:00";"1";"1800,00";"2142,00"
"4148";"3380";"2";"206";"2019-06-15 00:00:00";"5";"295,00";"351,05"
"4149";"3380";"2";"181";"2019-06-15 00:00:00";"5";"380,00";"452,20"
"4150";"3380";"2";"196";"2019-06-15 00:00:00";"1";"36,00";"42,84"
"4151";"747";"3";"129";"2019-06-17 00:00:00";"1";"1200,00";"1428,00"
"4152";"747";"3";"197";"2019-06-17 00:00:00";"1";"80,00";"95,20"
"4153";"747";"3";"183";"2019-06-17 00:00:00";"4";"280,00";"333,20"
"4154";"747";"3";"198";"2019-06-17 00:00:00";"5";"380,00";"452,20"
"4155";"747";"3";"201";"2019-06-17 00:00:00";"2";"152,00";"180,88"
"4156";"747";"3";"202";"2019-06-17 00:00:00";"2";"76,00";"90,44"
"4157";"4370";"2";"94";"2019-06-18 00:00:00";"1";"1400,00";"1666,00"
"4158";"4370";"2";"200";"2019-06-18 00:00:00";"1";"11,00";"13,09"
"4159";"4370";"2";"190";"2019-06-18 00:00:00";"1";"12,00";"14,28"
"4160";"4370";"2";"193";"2019-06-18 00:00:00";"4";"272,00";"323,68"
"4161";"4370";"2";"197";"2019-06-18 00:00:00";"2";"160,00";"190,40"
"4162";"4370";"2";"210";"2019-06-18 00:00:00";"1";"17,00";"20,23"
"4163";"1869";"1";"5";"2019-06-18 00:00:00";"1";"400,00";"476,00"
"4164";"1869";"1";"198";"2019-06-18 00:00:00";"2";"152,00";"180,88"
"4165";"1869";"1";"197";"2019-06-18 00:00:00";"3";"240,00";"285,60"
"4166";"1869";"1";"181";"2019-06-18 00:00:00";"4";"304,00";"361,76"
"4167";"1869";"1";"193";"2019-06-18 00:00:00";"1";"68,00";"80,92"
"4168";"124";"3";"65";"2019-06-18 00:00:00";"1";"1800,00";"2142,00"
"4169";"124";"3";"181";"2019-06-18 00:00:00";"3";"228,00";"271,32"
"4170";"124";"3";"182";"2019-06-18 00:00:00";"3";"48,00";"57,12"
"4171";"124";"3";"208";"2019-06-18 00:00:00";"1";"44,00";"52,36"
"4172";"124";"3";"195";"2019-06-18 00:00:00";"2";"64,00";"76,16"
"4173";"124";"3";"182";"2019-06-18 00:00:00";"4";"64,00";"76,16"
"4174";"955";"2";"11";"2019-06-19 00:00:00";"1";"400,00";"476,00"
"4175";"955";"2";"200";"2019-06-19 00:00:00";"5";"55,00";"65,45"
"4176";"955";"2";"188";"2019-06-19 00:00:00";"2";"88,00";"104,72"
"4177";"955";"2";"195";"2019-06-19 00:00:00";"1";"32,00";"38,08"
"4178";"955";"2";"196";"2019-06-19 00:00:00";"3";"108,00";"128,52"
"4179";"3192";"1";"14";"2019-06-19 00:00:00";"1";"400,00";"476,00"
"4180";"3192";"1";"186";"2019-06-19 00:00:00";"2";"54,00";"64,26"
"4181";"3192";"1";"182";"2019-06-19 00:00:00";"5";"80,00";"95,20"
"4182";"3192";"1";"189";"2019-06-19 00:00:00";"5";"60,00";"71,40"
"4183";"2224";"1";"166";"2019-06-19 00:00:00";"1";"800,00";"952,00"
"4184";"2224";"1";"196";"2019-06-19 00:00:00";"5";"180,00";"214,20"
"4185";"3054";"3";"26";"2019-06-20 00:00:00";"1";"400,00";"476,00"
"4186";"103";"3";"122";"2019-06-20 00:00:00";"1";"900,00";"1071,00"
"4187";"103";"3";"197";"2019-06-20 00:00:00";"3";"240,00";"285,60"
"4188";"103";"3";"201";"2019-06-20 00:00:00";"2";"152,00";"180,88"
"4189";"173";"1";"64";"2019-06-20 00:00:00";"1";"1400,00";"1666,00"
"4190";"2592";"1";"35";"2019-06-20 00:00:00";"1";"400,00";"476,00"
"4191";"2592";"1";"205";"2019-06-20 00:00:00";"1";"35,00";"41,65"
"4192";"2592";"1";"191";"2019-06-20 00:00:00";"4";"56,00";"66,64"
"4193";"2592";"1";"195";"2019-06-20 00:00:00";"5";"160,00";"190,40"
"4194";"3490";"3";"10";"2019-06-21 00:00:00";"1";"500,00";"595,00"
"4195";"3490";"3";"202";"2019-06-21 00:00:00";"3";"114,00";"135,66"
"4196";"3490";"3";"193";"2019-06-21 00:00:00";"2";"136,00";"161,84"
"4197";"3490";"3";"202";"2019-06-21 00:00:00";"5";"190,00";"226,10"
"4198";"3490";"3";"194";"2019-06-21 00:00:00";"4";"264,00";"314,16"
"4199";"3490";"3";"192";"2019-06-21 00:00:00";"3";"171,00";"203,49"
"4200";"3339";"2";"61";"2019-06-21 00:00:00";"1";"1400,00";"1666,00"
"4201";"3339";"2";"183";"2019-06-21 00:00:00";"2";"140,00";"166,60"
"4202";"3339";"2";"188";"2019-06-21 00:00:00";"4";"176,00";"209,44"
"4203";"3339";"2";"195";"2019-06-21 00:00:00";"4";"128,00";"152,32"
"4204";"3339";"2";"186";"2019-06-21 00:00:00";"3";"81,00";"96,39"
"4205";"2152";"3";"70";"2019-06-22 00:00:00";"1";"1400,00";"1666,00"
"4206";"2152";"3";"198";"2019-06-22 00:00:00";"1";"76,00";"90,44"
"4207";"2152";"3";"191";"2019-06-22 00:00:00";"1";"14,00";"16,66"
